Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
ddf1012e-0f7c-4889-bff4-a3f002670ede,98abffdc-c2d7-4416-8893-b081628d8767,Fully Paid,99999999,Short Term,734,2178787,10+ years,Home Mortgage,Debt Consolidation,41541.98,25,38,9,1,311201,655160,1,0
d0227118-175d-4b08-97bb-16299803814f,f81be240-d5ea-440b-a95f-199a845d66e8,Fully Paid,131538,Short Term,,,3 years,Own Home,Debt Consolidation,15833.08,14.5,NA,12,0,35549,46068,0,0
af2bc2db-82d5-4e28-b9d9-32b000505a50,d3a48c94-0848-4d92-a3f2-143d3ee25750,Charged Off,655314,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,12937.86,22.1,NA,9,0,219678,325270,0,0
7f35b495-7cc1-40d7-b739-5266db31c658,7393cb63-a4db-42cb-931f-d909baef6381,Fully Paid,77814,Short Term,748,529967,2 years,Home Mortgage,Debt Consolidation,2534.98,18,80,4,1,14383,333058,0,0
52b8977e-2cdf-45bc-8bbd-8d28f7920580,89ea7100-67e2-404d-a708-e2d8593122b4,Fully Paid,177628,Short Term,,,4 years,Own Home,other,4314.33,10.3,NA,7,0,136724,286264,0,0
300d2289-c68b-40c7-82ad-6c8c4e4f0e12,2c84d7cb-d702-4479-bc5b-7cf5a9f0e1c8,Fully Paid,262174,Long Term,703,935655,3 years,Rent,Buy House,8966.67,11.3,42,8,0,104405,366322,0,0
1ed23ef4-12ca-4ed2-91c0-b7df2e26b795,1838844f-8c15-49c0-a5e5-6bad4e5d30ef,Fully Paid,99999999,Short Term,726,622744,4 years,Home Mortgage,Debt Consolidation,16762.37,15.8,79,15,0,203946,480964,0,0
8e009eb1-b988-4c2d-b083-33a4da24291d,fdb1f63e-b46d-437f-bae6-062b7ed14cdd,Fully Paid,148214,Short Term,747,911487,5 years,Home Mortgage,Home Improvements,20424.81,20.5,NA,6,0,142766,188716,0,0
c94c4390-aef5-4ff2-9142-42803c877a18,b4a75c42-b909-4307-ac0f-09cf1b186eea,Fully Paid,99999999,Short Term,745,1620814,6 years,Home Mortgage,Debt Consolidation,27553.8,9.6,8,12,0,388987,1047486,0,0
af8e035e-c1df-49d8-863d-c6f6941e0310,3d0ca2af-8ce7-45cf-b804-dc315671e47c,Fully Paid,778712,Long Term,688,3842940,10+ years,Home Mortgage,Debt Consolidation,59565.57,25,NA,18,0,548568,771782,0,0
9bbcd591-06ad-405d-a948-92360d951f85,b64a9da6-0107-4012-bba3-2057ae6efbb2,Charged Off,215776,Short Term,729,1583992,10+ years,Rent,Debt Consolidation,14783.9,10.5,29,5,0,447564,720764,0,0
a53d6331-d6a9-4986-b284-08c49abf8303,88883a49-e435-445b-939a-167ca08d47f2,Fully Paid,755062,Long Term,681,1769983,7 years,Home Mortgage,Debt Consolidation,27729.74,25,46,15,0,228266,451044,0,0
55d1b192-ac48-453a-b859-d62e69bb12f3,260809c5-f100-49d1-a1c9-a73e1f02bbff,Fully Paid,215974,Short Term,716,1585455,5 years,Rent,Debt Consolidation,16647.23,15.9,NA,11,1,115273,364672,1,0
37697a32-184f-4c2c-9b9a-02010805c4cf,ab2e62f5-cdde-4939-a971-7e334e0ab26c,Fully Paid,328548,Long Term,704,1172813,8 years,Home Mortgage,Debt Consolidation,16028.4,13.5,38,7,0,350246,479930,0,0
ca744299-94ee-4fa3-ab41-f305290bf95d,c08b3ba3-53f4-4d42-9cfb-df4382418e02,Fully Paid,397738,Short Term,736,1622106,4 years,Home Mortgage,Debt Consolidation,25413.07,15.9,50,16,0,494836,966218,0,0
6b9fdc83-4696-479c-8ab1-cc35e2233cd8,4bfbef83-43cb-4f97-83d8-b8fe05fd4a57,Fully Paid,347996,Long Term,700,686945,1 year,Own Home,Debt Consolidation,3932.81,11,NA,7,0,164578,227678,0,0
a5bcc411-844c-4450-8cba-ab403b90fdfe,f9dfd867-61a1-469b-840e-71d0c4a2e631,Fully Paid,99999999,Short Term,743,788101,5 years,Home Mortgage,Debt Consolidation,14317.26,14.6,26,9,0,137750,537042,0,0
f1ff05c6-0c39-4c60-b4cd-7fe2e597292f,919ec1ef-5fe8-465a-8b3e-8442108780b6,Charged Off,432520,Short Term,745,1029477,10+ years,Home Mortgage,Debt Consolidation,17758.54,15.4,NA,7,0,296286,536074,0,0
345e009d-b098-43e8-811f-ba8964b0196b,cdd7fa9b-100c-46e4-807c-5fd55a682c95,Fully Paid,776864,Long Term,724,1380179,7 years,Rent,Business Loan,11593.42,12.8,NA,15,0,42750,562474,0,0
0cfa2ec9-825e-44e5-b056-05c5d0812077,af703c39-6da8-4954-afb0-2641eefba352,Fully Paid,335082,Short Term,721,1215430,< 1 year,Home Mortgage,Educational Expenses,13065.92,25.5,NA,13,0,351728,419848,0,0
7e94893b-4147-4aad-8fba-520ef5582491,2b1de31e-8f93-40ce-b05d-d4628b1d9fe2,Fully Paid,86988,Short Term,,,6 years,Rent,Debt Consolidation,1991.96,10.2,NA,5,0,80294,245982,0,0
a1a367a0-6e14-46be-8bc3-f6abef5e1112,71708fcd-2fd3-4452-b9c1-11dd2a764751,Charged Off,220286,Short Term,734,1731242,1 year,Home Mortgage,Home Improvements,29575.4,18.5,NA,5,0,105564,165198,0,0
ac17afbe-9a35-409c-962f-4198e6986a05,485af707-d563-452c-b5f0-d6e8d16961ca,Fully Paid,99999999,Short Term,748,1022333,9 years,Home Mortgage,Debt Consolidation,18146.33,9,NA,9,0,168777,316228,0,0
38ad39c7-89c7-4a75-9091-9e0de88fdbcd,fe8387b1-9a58-4774-b935-23871e1e5450,Fully Paid,329142,Short Term,,,3 years,Home Mortgage,Debt Consolidation,17811.36,19.8,74,8,0,234308,293920,0,0
57815bde-8357-4429-8307-97a2fca8405b,058cea79-8bb7-4ac1-9b7d-c698263e3622,Charged Off,329054,Short Term,710,1136694,10+ years,Rent,Debt Consolidation,15819.02,10.9,37,14,0,108091,372526,0,0
6c0058fe-8d14-4465-9560-05a8629a7ea0,040a5b08-32b2-40db-a2bd-09a0d85e2c75,Fully Paid,231264,Long Term,656,433371,10+ years,Home Mortgage,Debt Consolidation,7078.45,16,NA,9,0,331588,769428,0,0
860f6f96-51d9-466f-b427-200179fbd93e,d39c970b-ed77-43a5-9bdc-672aa33cbf39,Fully Paid,99999999,Short Term,691,1680417,2 years,Rent,Debt Consolidation,22965.68,17.7,62,27,0,92720,528880,0,0
0f2cc552-e703-49bc-8665-16e784cc2d2f,2d43639a-7c09-4b47-86f4-359d631fb58b,Fully Paid,61358,Short Term,726,756884,10+ years,Own Home,Buy a Car,19048.26,21.5,27,9,0,134615,251812,0,0
48c72b85-7bec-4b20-a2ea-8afe13f4fb15,96cdc862-e6d3-4aad-959c-92ae79b4c843,Fully Paid,218394,Short Term,,,9 years,Home Mortgage,Debt Consolidation,15784.44,13.7,24,10,0,172121,878020,0,0
c50a7956-75a6-4d09-9cc4-1c2773f2fd43,d3e50309-3f24-4b9a-bd63-05296473b421,Fully Paid,99999999,Short Term,744,2044647,10+ years,Home Mortgage,Debt Consolidation,12676.8,17,NA,8,0,272688,363748,0,0
b4c556f0-bace-4696-bdf9-ffed2ad947ae,5409669b-4de7-493b-9de0-1a4734a7abaa,Fully Paid,99999999,Long Term,724,1360343,10+ years,Home Mortgage,Debt Consolidation,30494.24,15.9,NA,11,1,226366,463892,1,0
9b3a95f4-fb23-4c27-9709-825a9c868592,ecf9e047-4fad-4208-a3aa-30499d6dbb01,Charged Off,220396,Long Term,680,1903420,2 years,Rent,Debt Consolidation,18240.95,15.8,12,9,0,57608,66110,0,0
0d894d6e-4972-4ef5-89af-051689a2a3ef,45b57fc5-b081-4653-a862-9671b847575f,Charged Off,129074,Short Term,,,3 years,Rent,Debt Consolidation,18949.84,6.6,NA,10,0,132734,236456,0,0
fba63fa3-2e7c-493d-9782-ed4813c28fd0,1af5d57e-5f41-4179-8cd0-0861fca3cedd,Fully Paid,99999999,Short Term,729,662473,5 years,Own Home,Home Improvements,5283.33,16.9,74,12,0,59356,369512,0,0
2b23ce49-3e5d-457a-906e-5d38039b4814,9434bb58-ec87-4e87-9177-25b9ea9c3b58,Fully Paid,99999999,Short Term,721,777024,6 years,Home Mortgage,Debt Consolidation,4506.8,12,NA,3,1,161405,202488,1,0
b76b9c16-245b-4465-9e60-d15c5c590ea3,31d33215-6af6-4b2b-954f-5d626138fa21,Charged Off,353782,Short Term,646,1524313,10+ years,Home Mortgage,Debt Consolidation,19816.05,31.8,42,7,0,114399,129976,0,0
05010552-0172-4319-807d-a320517a1a82,a510c793-480a-4511-bce4-fef730ce2a10,Fully Paid,195712,Short Term,,,5 years,Rent,Debt Consolidation,25070.69,14.7,23,18,0,154850,251130,0,0
f8d38b7e-bdcc-4243-929d-c3a07e89b358,43882ab3-c3a3-4d84-91c6-811ddd309f6f,Fully Paid,99999999,Short Term,745,491036,n/a,Rent,Debt Consolidation,2459.36,13.7,NA,14,1,81472,720126,1,0
9a63d520-8dc6-4ef3-a547-bec77a5f3593,50766172-6e2a-48c2-8d3d-40140b28a43e,Fully Paid,99999999,Long Term,727,1914364,10+ years,Home Mortgage,Home Improvements,19941.45,19.6,NA,7,0,168587,485562,0,0
88eb9cc4-ef1b-4975-837f-d9775c1ca90a,cd31f1ff-1388-49de-9c8e-624292735830,Charged Off,32230,Short Term,,,2 years,Rent,other,5679.1,11.3,23,6,1,52364,79464,0,0
74f67327-4561-450f-a345-0153b7ec29ce,7fc3ea13-7274-446a-b5d0-a82980065b03,Charged Off,356444,Long Term,713,1269808,10+ years,Home Mortgage,small_business,30189.48,22.1,NA,7,0,762489,955504,0,0
4a5dc62a-0421-4e2c-ad87-1cb2f2c7805a,2a336913-4dc5-4657-be02-6e6c96aef479,Fully Paid,111034,Short Term,699,348707,< 1 year,Rent,Debt Consolidation,5957.07,12.7,NA,5,0,116204,190586,0,0
8c68bbc6-714d-4a8c-a8c1-d20fbdfbd4f4,0e08ccde-bc5d-4523-8186-93ebf58083ac,Fully Paid,389620,Short Term,743,985530,< 1 year,Rent,Debt Consolidation,20942.56,13,NA,18,0,294481,538670,0,0
b253eee5-047a-4d13-9f13-a4e9fdb1fa58,6019769e-7c0e-464c-bfb5-ffb2846a0e2c,Fully Paid,782320,Long Term,614,2374392,10+ years,Home Mortgage,Other,61932.02,21.7,23,14,0,363641,487344,0,0
98d59a7e-2188-4392-b03e-13a93cc1fb78,78d2100e-deb0-46af-b422-98b4ce2c301f,Fully Paid,523292,Long Term,713,1788945,6 years,Own Home,Debt Consolidation,33542.6,16.8,26,13,0,303601,586850,0,0
9a189826-9c92-4274-8c21-0da2da376d3f,db287e7b-2d6e-438b-a193-9aeb676ae4c1,Fully Paid,217624,Short Term,,,6 years,Rent,Debt Consolidation,10853.94,12.4,NA,7,0,107274,239338,0,0
09997824-a068-4fb6-85dd-3ee8d6c0b532,98fbe987-4102-4f0e-91c3-19f7e80e1f08,Fully Paid,322740,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,43985,20.7,NA,16,1,446329,891022,1,0
92a8b16e-dfd3-4463-abd0-e3cd83aa05f8,121da01c-1787-44ec-9e7e-97051b47b465,Fully Paid,268620,Short Term,740,5316447,10+ years,Own Home,Business Loan,36329.14,27.6,NA,14,0,1385062,2187922,0,0
1f4dde70-3315-49a9-9534-483f45380c45,aca451fc-db23-4d9b-abff-0da9115648a9,Fully Paid,99999999,Short Term,736,494247,8 years,Rent,Debt Consolidation,11738.39,17.1,NA,19,0,229216,804254,0,0
0a84a3e8-2486-44bd-9d91-2cdfdfdc25ec,41e70412-d206-4b83-8fe8-fc402a235a04,Fully Paid,215622,Short Term,743,1899430,8 years,Home Mortgage,Debt Consolidation,34189.74,19.4,20,13,0,324235,1191806,0,0
6c49b971-8457-44f5-886f-7220631fee60,9449d282-eb22-4e87-90f6-8b1642d47375,Fully Paid,222112,Short Term,741,1822328,10+ years,Home Mortgage,Debt Consolidation,6499.52,20,37,26,0,237595,2116224,0,0
35e2f286-1c14-4892-8ddf-cd9c397f84a4,75b6f4dd-b3c6-4220-969f-54c372c22e1f,Fully Paid,65714,Short Term,,,4 years,Rent,Other,1704.87,14.9,50,3,0,33250,120340,0,0
bc2c2c28-d319-46a0-8e6d-0e4ca66f22d4,ca09fedb-53b7-445c-be75-58eeaf0317a5,Charged Off,660924,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,23848.23,23.6,48,18,0,1964923,3321406,0,0
d8488255-0073-4255-b86e-9669bc7311c2,be8343f8-4c74-4450-85ee-ffd3dab35b8a,Charged Off,429572,Long Term,7000,1597577,1 year,Own Home,Debt Consolidation,23430.99,17.5,NA,15,0,129713,181830,0,0
1fb7a589-d8d4-4e51-af0b-2348c556f046,a33d1bf8-f73d-4858-bc29-c45a5c5b02a9,Fully Paid,484484,Short Term,,,3 years,Rent,Debt Consolidation,39551.54,11.9,77,28,0,559056,1219086,0,0
dd417e67-432a-4781-ad0a-87f9acd09f43,f9c24e89-c8b5-450f-8841-fcd9cec7fa74,Fully Paid,393382,Short Term,,,4 years,Home Mortgage,Debt Consolidation,19400.33,11,4,23,0,112765,419848,0,0
340e5f2e-922e-43a5-ab42-4755392b6016,fce04ba9-317f-4df7-a5f9-a1bd69e006d3,Fully Paid,318538,Short Term,749,1623892,8 years,Rent,Debt Consolidation,5264.14,16.8,NA,6,0,213199,599192,0,0
681cb259-d145-45d1-b2f9-265807711476,9b89e440-9e23-4e14-ae4d-5bcd1c45aece,Fully Paid,135014,Short Term,741,1865591,2 years,Home Mortgage,Home Improvements,37156.21,25.6,52,8,0,313633,465586,0,0
3bea5ba0-5953-4b02-97e6-c3a24ea7e05e,ed13f60c-50b4-42f6-a7b0-e3dc666e645a,Fully Paid,333036,Short Term,727,1629858,10+ years,Home Mortgage,Debt Consolidation,7904.76,21,NA,9,0,281979,528330,0,0
82bc60f8-417f-44c6-b678-07710dc8fda8,dc77eba0-0429-44bb-87e0-88ce3d7dc6d3,Fully Paid,351076,Long Term,716,758024,6 years,Home Mortgage,Debt Consolidation,8780.47,16.5,NA,8,1,97983,144892,1,0
26f9f686-330b-408b-a0a5-bb16c76215eb,1030d083-c174-4051-b20c-af7d8dacbaf9,Fully Paid,99999999,Short Term,729,523925,1 year,Home Mortgage,Debt Consolidation,2942.72,37.1,NA,4,0,294880,351648,0,0
6bbbd811-3942-4e73-b85b-af557c591195,dc696953-fa56-4593-9a55-0b3a15c837b2,Fully Paid,209462,Long Term,669,1828009,4 years,Home Mortgage,Home Improvements,29400.6,17,NA,7,1,23028,28666,1,0
b193eb61-3a14-4749-99c4-51fb241731ce,16acb987-ed6d-4981-bccf-bc996c633135,Fully Paid,99999999,Short Term,741,1839048,< 1 year,Home Mortgage,Home Improvements,16245,19,NA,7,0,68818,105424,0,0
85c88216-5d72-447b-9831-b282d299031e,4cd8f95a-1974-4201-9bb3-c4407dae8b2b,Charged Off,221496,Short Term,7280,956460,10+ years,Home Mortgage,other,12354.18,14.8,NA,19,0,377739,1003178,0,0
ed251766-d50e-4155-9872-3dc12dfde108,404b9a82-1fb5-4fe8-9e9c-a1bfe38b2c7c,Charged Off,60368,Short Term,,,n/a,Home Mortgage,other,3988.67,37.4,NA,8,0,182020,470470,0,0
5747c753-2aa7-4efe-890d-929ed7475247,358f1ac4-3cee-4790-becf-462f7c01e5de,Fully Paid,329120,Long Term,,,2 years,Rent,Debt Consolidation,20890.88,10.8,NA,13,0,246373,690734,0,0
a8b197df-c537-4c55-bc8b-e59ca5445b94,8ce48a9b-f9fe-4eb5-b400-220822b8660e,Fully Paid,54230,Short Term,742,842859,4 years,Home Mortgage,Debt Consolidation,9692.85,17.9,22,20,0,65436,190872,0,0
384fa38b-aad2-47db-9907-96aba8a25966,0ae12723-f0b0-42a7-aa49-a8253d1d3697,Charged Off,64592,Short Term,686,1299581,3 years,Home Mortgage,Debt Consolidation,35197.12,24.2,NA,20,0,271111,527582,0,0
af15ac73-e78c-4a42-b6bc-322265aa8bbc,bef198dc-af56-4a47-bbbf-e2164e0fd9ad,Fully Paid,152592,Short Term,741,805790,8 years,Own Home,Debt Consolidation,10273.87,14.7,NA,16,0,307420,908050,0,0
d38093c3-0d7e-44b8-8359-a23e6ad1b857,5a23a6b1-6292-47d4-a8f0-6743c97eb370,Charged Off,322520,Short Term,7090,1648896,10+ years,Home Mortgage,Debt Consolidation,29680.28,16.6,NA,8,0,254828,337634,0,0
ee42009a-51ef-42cd-82e5-3f6d18a50793,3ffb0266-65fa-410d-a65a-569ac504ec01,Fully Paid,111914,Short Term,701,1063183,9 years,HaveMortgage,Take a Trip,7964.99,13.3,NA,14,1,154508,586586,1,0
69907e52-9b97-437a-b5dc-b59b30210ea3,b9780ccd-cae9-4727-a002-1549fc0ac424,Fully Paid,237116,Short Term,721,655310,1 year,Rent,Debt Consolidation,6880.66,14.5,74,5,0,229026,328218,0,0
519e816b-a18d-4d2c-83b2-ed95df0b77ec,76a0e6fc-cc80-4977-ac31-9248ece234b3,Fully Paid,68112,Short Term,,,2 years,Rent,Business Loan,956.46,8,NA,4,0,18734,123904,0,0
1f5501db-ee0b-48a9-80c5-9c3b5848449e,1b643740-54c8-493f-8bfe-b2d1645c3a19,Fully Paid,341550,Short Term,682,823612,3 years,Rent,Debt Consolidation,19149.15,11.4,36,26,0,600153,769560,0,0
85baf7c7-b09f-412f-a1c6-0a49bccd5c37,4237e26b-6a82-4b5a-8906-51db1c66718c,Charged Off,671506,Short Term,706,1784423,10+ years,Home Mortgage,Debt Consolidation,44610.48,22.8,NA,14,0,548663,935660,0,0
24c0aa85-c743-4ee7-80a4-1b64f170bf0b,562b632e-fcc1-438a-9748-951e1d9867ce,Charged Off,279862,Short Term,680,929575,1 year,Rent,Debt Consolidation,6600.03,13.6,18,5,0,224143,286462,0,0
201eb5c0-5c2a-477b-8114-0e71c646f011,7a4cca06-82cf-4231-a48a-fc9f69262242,Fully Paid,116072,Short Term,,,2 years,Home Mortgage,Debt Consolidation,10777.37,19.4,14,19,0,134729,496826,0,0
cdae2702-cdde-4c9e-909c-33507c5a32dd,c81a3693-b832-4a9a-bec0-722932d0ea54,Fully Paid,333212,Long Term,692,959215,10+ years,Rent,Debt Consolidation,26698.23,17.4,36,9,0,616968,948706,0,0
88770251-2de3-444d-a904-c8efc4286912,240579ce-b0d9-4d5d-9681-c9e38d7c638a,Fully Paid,99999999,Short Term,709,1817996,7 years,Home Mortgage,other,17271,31.7,9,10,0,175427,365332,0,0
1f5f6292-23f9-4aa8-bdc2-a23c12f22146,2b8ce339-04fe-4247-b357-fc1ea38eccf7,Charged Off,208670,Short Term,720,575130,1 year,Home Mortgage,Other,12604.98,22.5,55,5,0,245746,353034,0,0
75e616da-3eae-4c24-8072-9304286f06aa,55df5dac-6c24-4b89-ba00-41b1d89c2258,Charged Off,219692,Short Term,734,1413524,9 years,Rent,Debt Consolidation,11060.66,25.2,51,13,1,213712,899866,1,0
0c1d8c6e-7553-4020-a9fc-48180bf152ef,cd840ed8-f67f-43da-98b8-228af20f19c6,Fully Paid,99999999,Short Term,742,5972460,10+ years,Home Mortgage,Debt Consolidation,66194.67,34.2,24,28,0,368695,843678,0,0
2e4d0bd0-b2b0-4471-a947-b72395983b3f,0de9ae4f-0669-45d4-97ad-5a71425ac218,Fully Paid,707872,Long Term,713,2330749,10+ years,Home Mortgage,Debt Consolidation,40593.88,25.5,NA,10,0,876090,1172754,0,0
a5c5c87f-3266-4052-a79b-7ab8d2242086,a82ed54f-4dcb-4dea-aeaa-1676af5f6d88,Charged Off,77286,Short Term,6970,1964429,10+ years,Home Mortgage,Medical Bills,13489.24,16.7,NA,7,0,128687,161260,0,0
ab383042-b063-4623-9350-b3b4b27b216e,ceef9374-a4c3-4518-acf9-2a2fd38768ba,Fully Paid,303380,Short Term,,,10+ years,Rent,Debt Consolidation,56924.76,22.5,13,12,0,245575,653708,0,0
d1513930-733d-43c5-b367-126206f42a84,ad4cef79-7205-4b52-b573-ed285926e547,Charged Off,246774,Short Term,7460,968715,2 years,Rent,Debt Consolidation,22684.1,15.4,NA,10,0,349999,927366,0,0
2e7cb952-0d4b-476a-8370-0904f12d8787,de78587a-56e8-495c-9a23-a2921b1f803d,Fully Paid,265694,Short Term,739,655633,10+ years,Own Home,Debt Consolidation,12620.75,32.9,NA,13,0,427652,868736,0,0
6320ad3b-6c21-479b-aea8-3fc481c86a1d,858a7ef5-165d-4667-84ea-6d2e8bfedc15,Fully Paid,265738,Short Term,,,9 years,Home Mortgage,Debt Consolidation,11153.95,14,81,11,1,196669,393976,1,0
0f18d47f-c824-4fab-acef-d2ddabd2bd59,644c8a1d-3e59-4cbf-9fc1-238399b28477,Charged Off,288420,Long Term,687,1286490,2 years,Rent,Debt Consolidation,4373.99,12.2,NA,6,0,109459,278564,0,0
13507e55-5312-4417-9594-0812f2c9c81c,0021712b-ea5a-4478-80e7-4789321f830a,Charged Off,787336,Long Term,,,8 years,Home Mortgage,Debt Consolidation,17259.03,19.3,25,8,0,282055,713064,0,0
b6937a08-fbef-4d0f-8df6-d394edd8d68f,3463ebf8-6567-4a00-a378-51cd39c932b1,Charged Off,271700,Short Term,696,675298,7 years,Rent,Business Loan,14293.89,24.5,57,14,0,272916,673772,0,0
d6e01d0b-c8e9-40ae-8f58-cee621b865d2,8f6929dc-88b1-4b8c-a87f-e1e4457c60dd,Fully Paid,449768,Short Term,737,2913270,3 years,Home Mortgage,Debt Consolidation,23913.02,23.4,22,11,0,499681,690448,0,0
ee9d5809-f332-4e82-bb73-4592efbe2501,0fd78fa8-8d1b-4c3d-a3f1-4ce161b1a2da,Fully Paid,99999999,Short Term,700,1663906,4 years,Home Mortgage,Debt Consolidation,33694.03,18.9,61,9,3,107141,275704,0,0
b469909a-39a5-41c3-aa34-4a6f6440fe03,823293b1-6fea-4db4-b406-2d68e574715b,Fully Paid,222684,Short Term,707,1634703,10+ years,Home Mortgage,Business Loan,28198.66,29.2,8,22,0,565782,843128,0,0
5c42bb27-a15b-478c-b11f-fb542acb082d,780a5a3e-61e6-4473-b00d-a4109f2361a6,Fully Paid,196196,Short Term,739,378632,1 year,Home Mortgage,Debt Consolidation,2120.4,6.8,NA,3,0,80028,188320,0,0
7d9953de-f423-466f-ad17-1aa96a925aa7,7d91c943-f6f8-45e9-aedc-cdcddf7401dd,Charged Off,219538,Short Term,751,1611618,10+ years,Home Mortgage,Other,11603.49,21,NA,9,0,79572,662882,0,0
954c9e4e-b093-4a68-ab6a-e1c3b49e670d,2a77ea34-2350-483d-a390-c76268532c1c,Fully Paid,297902,Short Term,713,808317,8 years,Home Mortgage,Business Loan,14482.56,21,NA,12,0,232560,359524,0,0
ea939790-97f2-4c11-afd3-433670d2196d,8d5a2ca0-943a-46a9-8b29-cffee22436c4,Fully Paid,394548,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,30443.13,20.1,23,12,0,357523,810128,0,0
585e7120-b1da-4df4-8da4-bd79d0ef9a6d,9f62fff8-b67f-4ba1-be06-1c9af63cfe52,Charged Off,322300,Short Term,733,891480,2 years,Home Mortgage,Debt Consolidation,23772.8,22.6,11,11,0,53827,214918,0,0
855a2706-d329-44e0-9995-fa5aaad9b5bc,99448ea6-a7c8-4977-a08c-69bc343985a7,Charged Off,208604,Short Term,,,2 years,Home Mortgage,Debt Consolidation,20384.91,17.6,NA,11,0,358720,553828,0,0
5a44c55c-cde9-4312-91dc-d6282ff892f9,f7711fe4-6384-4ad3-8604-fb8ebf0c527c,Fully Paid,99999999,Short Term,738,1981529,10+ years,Home Mortgage,Debt Consolidation,37649.07,32.6,27,19,0,452618,1000142,0,0
65f597a5-4c3e-426c-8a85-ae2fba30c807,839089ec-b35d-460c-b623-da93ffb39960,Fully Paid,407132,Long Term,668,1233765,3 years,Rent,Buy a Car,2868.62,12.4,NA,12,0,38589,312466,0,0
1ddf3168-5dc0-4be2-8550-9217920de288,7fff04e9-478b-4da3-acfd-6a5c0f949ddb,Fully Paid,82610,Short Term,,,n/a,Rent,Debt Consolidation,7767.2,22.2,NA,4,0,48108,216766,0,0
119ef5cc-035a-47b6-8546-7f210bbf3625,d103a2d9-3534-4715-b33d-458f45697a66,Charged Off,357588,Short Term,739,1374650,2 years,Rent,Debt Consolidation,19015.96,17.5,29,12,0,88616,190014,0,0
992e46c8-2f06-40ac-8848-c8c5f18d58c6,e6446832-189d-488a-a695-a9589b523962,Fully Paid,128942,Short Term,712,1633202,10+ years,Home Mortgage,Debt Consolidation,44505.03,21.2,9,13,0,72884,120384,0,0
fdfb0e3c-1b9f-4d14-8fef-92cb8d134e75,a77fcfef-91ab-400b-89ec-4b18e66301be,Fully Paid,223168,Short Term,707,819128,2 years,Rent,Debt Consolidation,17338.07,20.5,NA,21,0,147972,176264,0,0
258f0898-1198-45a7-8df5-44279c74cb92,25647df0-688c-4181-948b-d2d6d3277e1c,Charged Off,214940,Short Term,727,1095217,5 years,Home Mortgage,Debt Consolidation,11435.91,27.9,69,6,0,181773,313654,0,0
80681f9c-b0fc-4d4f-ac9f-b203d2c01cab,3f8e5612-feb2-4743-8b6a-7beb018ad41c,Fully Paid,698742,Long Term,,,8 years,Home Mortgage,Debt Consolidation,22817.29,14.7,NA,10,0,447317,824736,0,0
ce32f307-f1d9-4b25-b4ef-941d0fc6e990,d2e7d8bf-d1ad-40b3-9d17-45e0aa8fcb9b,Charged Off,174306,Short Term,,,< 1 year,Rent,Business Loan,7113.03,19.4,24,10,0,103208,156838,0,0
54430d34-0c6f-4cd6-8512-88c0f1161b38,53049afb-6bac-44f9-91b4-ba3f7e263920,Fully Paid,434016,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,36280.5,26.1,21,10,0,1194188,1632532,0,0
777dda5d-eda0-4f7b-9eb8-910a47f117dc,d387058f-3b39-48ab-9eea-10e3c70ede07,Fully Paid,393668,Short Term,,,10+ years,Rent,Debt Consolidation,30908.44,17.6,NA,15,0,492290,708994,0,0
98334c05-e857-4a11-87f4-6f2826e70c57,cf1765cc-be60-4fe6-8b18-249245fa037a,Fully Paid,216128,Short Term,715,1175929,5 years,Home Mortgage,Debt Consolidation,15483.1,32.3,NA,12,2,137332,255222,1,1
6a912611-e48f-4ad5-a7bc-fa62c1cad91e,f8e19364-1e97-4ceb-9054-1145091a633f,Fully Paid,246202,Short Term,720,1404879,8 years,Rent,Debt Consolidation,13112.28,16.6,36,7,1,171570,309914,1,0
b794e634-490b-45ad-a2e1-72967f85fd6a,a0bbfba5-c0a0-44b9-9ac2-e6404bd6607b,Fully Paid,105798,Short Term,722,628197,1 year,Rent,Debt Consolidation,10312.82,14.5,NA,14,1,149568,548042,1,0
384639bc-87dd-4d32-9f9d-e300a29e28a5,b3b7b6af-f415-41bc-879c-45b4d8566c36,Fully Paid,66638,Short Term,,,1 year,Rent,Debt Consolidation,11203.54,8.9,NA,10,0,126027,173316,0,0
2ebe9734-f5da-41ec-926c-1acd25ed1ef9,af81a0bf-85b7-42b3-9e6c-bb3f4c5f89a3,Fully Paid,99999999,Short Term,741,1028698,7 years,Own Home,Debt Consolidation,15258.9,9.5,NA,17,0,157529,413600,0,0
91161a06-e231-4d73-90d0-e268a24a9165,7420fe92-229c-4643-a3ad-4d12ce7c1f6d,Charged Off,423214,Short Term,718,1186949,1 year,Rent,Debt Consolidation,25222.5,10.6,57,14,0,327484,820754,0,0
15cc7358-8767-44e4-8a25-3c107e7bfb07,5e255085-de6f-4e39-b35e-c1a86231d357,Fully Paid,188298,Short Term,723,1281778,4 years,Rent,Debt Consolidation,21790.34,23.9,31,14,0,161063,409882,0,0
